camera,frame,id,class_name,confidence,x_center,y_center
CAMERA_DEBUT_COULOIR_DROIT.mp4,383,90,person,0.9,326.10715,835.2566
CAMERA_DEBUT_COULOIR_DROIT.mp4,384,90,person,0.9,325.0662,835.67224
CAMERA_DEBUT_COULOIR_DROIT.mp4,385,90,person,0.9,324.44586,836.7633
CAMERA_DEBUT_COULOIR_DROIT.mp4,386,90,person,0.9,324.7186,838.84766
CAMERA_DEBUT_COULOIR_DROIT.mp4,387,90,person,0.9,323.3189,840.75366
CAMERA_DEBUT_COULOIR_DROIT.mp4,388,90,person,0.9,322.914,843.3435
CAMERA_DEBUT_COULOIR_DROIT.mp4,389,90,person,0.89,321.7624,845.2438
CAMERA_DEBUT_COULOIR_DROIT.mp4,390,90,person,0.89,320.4919,845.8081
CAMERA_DEBUT_COULOIR_DROIT.mp4,391,90,person,0.89,320.69205,845.8039
CAMERA_DEBUT_COULOIR_DROIT.mp4,392,90,person,0.88,320.37592,840.9279
CAMERA_DEBUT_COULOIR_DROIT.mp4,393,90,person,0.86,322.03497,835.1533
CAMERA_DEBUT_COULOIR_DROIT.mp4,394,90,person,0.87,323.39014,810.63196
CAMERA_DEBUT_COULOIR_DROIT.mp4,395,90,person,0.89,323.34467,799.9812
CAMERA_DEBUT_COULOIR_DROIT.mp4,396,90,person,0.88,322.61163,797.1588
CAMERA_DEBUT_COULOIR_DROIT.mp4,397,90,person,0.88,323.04608,794.6544
CAMERA_DEBUT_COULOIR_DROIT.mp4,398,90,person,0.88,323.92712,790.462
CAMERA_DEBUT_COULOIR_DROIT.mp4,399,90,person,0.88,325.73315,787.1728
CAMERA_DEBUT_COULOIR_DROIT.mp4,400,90,person,0.89,328.57742,786.31757
CAMERA_DEBUT_COULOIR_DROIT.mp4,401,90,person,0.89,329.0312,786.69244
CAMERA_DEBUT_COULOIR_DROIT.mp4,402,90,person,0.89,331.70172,786.9509
CAMERA_DEBUT_COULOIR_DROIT.mp4,403,90,person,0.89,334.64893,787.8634
CAMERA_DEBUT_COULOIR_DROIT.mp4,404,90,person,0.9,338.0549,789.2207
CAMERA_DEBUT_COULOIR_DROIT.mp4,405,90,person,0.9,341.088,790.8845
CAMERA_DEBUT_COULOIR_DROIT.mp4,406,90,person,0.9,343.1088,791.32654
CAMERA_DEBUT_COULOIR_DROIT.mp4,407,90,person,0.89,344.70453,791.542
CAMERA_DEBUT_COULOIR_DROIT.mp4,408,90,person,0.88,346.3661,790.4868
CAMERA_DEBUT_COULOIR_DROIT.mp4,409,90,person,0.87,347.09387,788.933
CAMERA_DEBUT_COULOIR_DROIT.mp4,410,90,person,0.85,347.7132,784.25116
CAMERA_DEBUT_COULOIR_DROIT.mp4,411,90,person,0.86,348.0,772.6958
CAMERA_DEBUT_COULOIR_DROIT.mp4,412,90,person,0.85,347.16638,766.5603
CAMERA_DEBUT_COULOIR_DROIT.mp4,413,90,person,0.86,347.5484,763.1653
CAMERA_DEBUT_COULOIR_DROIT.mp4,413,115,handbag,0.42,288.3722,758.0175
CAMERA_DEBUT_COULOIR_DROIT.mp4,414,90,person,0.87,347.74792,759.65796
CAMERA_DEBUT_COULOIR_DROIT.mp4,414,115,handbag,0.36,288.95123,758.9154
CAMERA_DEBUT_COULOIR_DROIT.mp4,415,90,person,0.87,347.05426,758.0145
CAMERA_DEBUT_COULOIR_DROIT.mp4,415,115,handbag,0.38,290.8275,758.36163
